3.00000000000e+00 4.44897959184e-01
3.05579399142e+00 4.44897959184e-01
3.11158798283e+00 4.44897959184e-01
3.16738197425e+00 4.44897959184e-01
3.22317596567e+00 4.44897959184e-01
3.27896995708e+00 4.44897959184e-01
3.33476394850e+00 4.44897959184e-01
3.39055793991e+00 4.44897959184e-01
3.44635193133e+00 4.44897959184e-01
3.50214592275e+00 4.44897959184e-01
3.55793991416e+00 4.44897959184e-01
3.61373390558e+00 4.44897959184e-01
3.66952789700e+00 4.44897959184e-01
3.72532188841e+00 4.44897959184e-01
3.78111587983e+00 4.44897959184e-01
3.83690987124e+00 4.44897959184e-01
3.89270386266e+00 4.44897959184e-01
3.94849785408e+00 4.44897959184e-01
4.00429184549e+00 4.44897959184e-01
4.06008583691e+00 4.44897959184e-01
4.11587982833e+00 4.44897959184e-01
4.17167381974e+00 4.44897959184e-01
4.22746781116e+00 4.44897959184e-01
4.28326180258e+00 4.44897959184e-01
4.33905579399e+00 4.44897959184e-01
4.39484978541e+00 4.44897959184e-01
4.45064377682e+00 4.44897959184e-01
4.50643776824e+00 4.44897959184e-01
4.56223175966e+00 4.44897959184e-01
4.61802575107e+00 4.44897959184e-01
4.67381974249e+00 4.44897959184e-01
4.72961373391e+00 4.44897959184e-01
4.78540772532e+00 4.44897959184e-01
4.84120171674e+00 4.44897959184e-01
4.89699570815e+00 4.44897959184e-01
4.95278969957e+00 4.44897959184e-01
5.00858369099e+00 4.44897959184e-01
5.06437768240e+00 4.44897959184e-01
5.12017167382e+00 4.44897959184e-01
5.17596566524e+00 4.44897959184e-01
5.23175965665e+00 4.44897959184e-01
5.28755364807e+00 4.44897959184e-01
5.34334763948e+00 4.44897959184e-01
5.39914163090e+00 4.44897959184e-01
5.45493562232e+00 4.44897959184e-01
5.51072961373e+00 4.44897959184e-01
5.56652360515e+00 4.44897959184e-01
5.62231759657e+00 4.44897959184e-01
5.67811158798e+00 4.44897959184e-01
5.73390557940e+00 4.44897959184e-01
5.78969957082e+00 4.44897959184e-01
5.84549356223e+00 4.44897959184e-01
5.90128755365e+00 4.44897959184e-01
5.95708154506e+00 4.44897959184e-01
6.01287553648e+00 4.44897959184e-01
6.06866952790e+00 4.44897959184e-01
6.12446351931e+00 4.44897959184e-01
6.18025751073e+00 4.44897959184e-01
6.23605150215e+00 4.44897959184e-01
6.29184549356e+00 4.44897959184e-01
6.34763948498e+00 4.44897959184e-01
6.40343347639e+00 4.44897959184e-01
6.45922746781e+00 4.44897959184e-01
6.51502145923e+00 4.44897959184e-01
6.57081545064e+00 4.44897959184e-01
6.62660944206e+00 4.44897959184e-01
6.68240343348e+00 4.44897959184e-01
6.73819742489e+00 4.44897959184e-01
6.79399141631e+00 4.44897959184e-01
6.84978540773e+00 4.44897959184e-01
6.90557939914e+00 4.44897959184e-01
6.96137339056e+00 4.44897959184e-01
7.01716738197e+00 4.44897959184e-01
7.07296137339e+00 4.44897959184e-01
7.12875536481e+00 4.44897959184e-01
7.18454935622e+00 4.44897959184e-01
7.24034334764e+00 4.34387755102e-01
7.29613733906e+00 4.34387755102e-01
7.35193133047e+00 4.34387755102e-01
7.40772532189e+00 4.34387755102e-01
7.46351931330e+00 4.34387755102e-01
7.51931330472e+00 4.34387755102e-01
